Date,Tree.Code,Scientific.Name,Common.Name,Breaking.Leafbuds,Canopy.Cover,Leaf.Size,Colored.Leaves,Lost.Leaves,Flower.Buds,Open.Flowers,Pollen,Fruits,Ripe.Fruits,Dropped.seeds
2018-10-16,2391,Liriodendron tulipifera,Tulip Tree,No,75%-94%,25%-49%,50%-74%,25%-49%,0,NA,NA,<3,<5%,0
2018-09-24,2391,Liriodendron tulipifera,Tulip Tree,No,75%-94%,25%-49%,50%-74%,25%-49%,0,NA,NA,<3,<5%,0
2018-10-09,2391,Liriodendron tulipifera,Tulip Tree,No,75%-94%,25%-49%,50%-74%,25%-49%,0,NA,NA,<3,<5%,0
2018-10-02,2391,Liriodendron tulipifera,Tulip Tree,No,75%-94%,25%-49%,50%-74%,25%-49%,0,NA,NA,<3,<5%,0
2018-11-07,2391,Liriodendron tulipifera,Tulip Tree,No,5%-24%,25%-49%,50%-74%,50%-74%,0,NA,NA,<3,<5%,0
2018-11-13,2391,Liriodendron tulipifera,Tulip Tree,No,5%-24%,<5%,50%-74%,NA,0,NA,NA,<3,<5%,0
2018-11-13,2391,Liriodendron tulipifera,Tulip Tree,No,5%-24%,<5%,75%-94%,50%-74%,0,NA,NA,<3,<5%,0
2018-11-26,2391,Liriodendron tulipifera,Tulip Tree,No,75%-94%,25%-49%,75%-94%,75%-94%,0,NA,NA,<3,<5%,0
2019-11-22,2391,Liriodendron tulipifera,Tulip Tree,No,25%-49%,75%-94%,95% or more,50%-74%,0,NA,NA,<3,<5%,0
2018-02-13,2391,Liriodendron tulipifera,Tulip Tree,Yes; 11-100,<5%,NA,<5%,<5%,11-100,<5%,NA,<3,<5%,0
2018-02-26,2391,Liriodendron tulipifera,Tulip Tree,Yes; 11-100,<5%,<5%,<5%,75%-94%,11-100,<5%,NA,<3,<5%,0
2018-02-05,2391,Liriodendron tulipifera,Tulip Tree,Yes; 11-100,<5%,NA,<5%,95% or more,11-100,<5%,NA,<3,<5%,0
2018-02-20,2391,Liriodendron tulipifera,Tulip Tree,Yes; 11-100,<5%,NA,<5%,<5%,0,5-24%,NA,<3,<5%,0
2018-03-13,2391,Liriodendron tulipifera,Tulip Tree,Yes; 101-1000,<5%,NA,<5%,<5%,101-1000,5-24%,NA,<3,<5%,0
2018-03-06,2391,Liriodendron tulipifera,Tulip Tree,Yes; 11-100,<5%,NA,<5%,<5%,11-100,5-24%,NA,<3,<5%,0
2020-02-07,2391,Liriodendron tulipifera,Tulip Tree,No,<5%,NA,<5%,95% or more,3 to 10,5-24%,NA,<3,<5%,0
2020-02-14,2391,Liriodendron tulipifera,Tulip Tree,No,<5%,NA,<5%,95% or more,3 to 10,5-24%,NA,<3,<5%,0
2020-02-21,2391,Liriodendron tulipifera,Tulip Tree,No,<5%,NA,<5%,95% or more,3 to 10,5-24%,NA,<3,<5%,0
2020-02-28,2391,Liriodendron tulipifera,Tulip Tree,No,<5%,NA,<5%,95% or more,3 to 10,5-24%,NA,<3,<5%,0
2020-03-08,2391,Liriodendron tulipifera,Tulip Tree,No,<5%,NA,<5%,95% or more,3 to 10,5-24%,NA,<3,<5%,0
2018-04-03,2391,Liriodendron tulipifera,Tulip Tree,"Yes; 1001-10,000",5%-24%,75%-94%,<5%,25%-49%,0,NA,lots,<3,<5%,0
2018-04-10,2391,Liriodendron tulipifera,Tulip Tree,Yes; 101-1000,75%-94%,75%-94%,95% or more,<5%,11-100,<5%,some,<3,<5%,0
2018-04-17,2391,Liriodendron tulipifera,Tulip Tree,Yes; 11-100,75%-94%,95% or more,95% or more,75%-94%,11-100,<5%,some,<3,<5%,0
2018-03-27,2391,Liriodendron tulipifera,Tulip Tree,"Yes; 1001-10,000",75%-94%,75%-94%,75%-94%,75%-94%,101-1000,50-74%,some,101-1000,5-24%,0
2019-02-25,2391,Liriodendron tulipifera,Tulip Tree,No,0,NA,NA,NA,101-1000,NA,NA,11-100,95% or more,NA
2019-04-22,2391,Liriodendron tulipifera,Tulip Tree,No,95% or more,NA,95% or more,NA,101-1000,50-74%,NA,NA,NA,NA
2019-04-27,2391,Liriodendron tulipifera,Tulip Tree,No,95% or more,NA,95% or more,NA,11-100,50-74%,NA,NA,NA,NA
2019-04-05,2391,Liriodendron tulipifera,Tulip Tree,No,95% or more,NA,95% or more,NA,101-1000,95% or more,NA,NA,NA,NA
2019-04-11,2391,Liriodendron tulipifera,Tulip Tree,No,95% or more,NA,95% or more,NA,101-1000,95% or more,NA,NA,NA,NA
2017-11-14,2391,Liriodendron tulipifera,Tulip Tree,No,50%-74%,95% or more,50%-74%,25%-49%,0,NA,NA,NA,NA,NA
2017-08-29,2391,Liriodendron tulipifera,Tulip Tree,No,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-09-13,2391,Liriodendron tulipifera,Tulip Tree,Yes; <3,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-09-05,2391,Liriodendron tulipifera,Tulip Tree,No,95% or more,75%-94%,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-10-24,2391,Liriodendron tulipifera,Tulip Tree,No,75%-94%,95% or more,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-10-31,2391,Liriodendron tulipifera,Tulip Tree,No,75%-94%,95% or more,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-11-07,2391,Liriodendron tulipifera,Tulip Tree,No,75%-94%,95% or more,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-10-09,2391,Liriodendron tulipifera,Tulip Tree,No,95% or more,75%-94%,95% or more,<5%,0,NA,NA,NA,NA,NA
2017-09-25,2391,Liriodendron tulipifera,Tulip Tree,Yes; 3 to 10,95% or more,95% or more,95% or more,<5%,0,NA,NA,NA,NA,NA
2017-09-18,2391,Liriodendron tulipifera,Tulip Tree,Yes; <3,95% or more,75%-94%,95% or more,5%-24%,0,NA,NA,NA,NA,NA
2017-10-17,2391,Liriodendron tulipifera,Tulip Tree,No,95% or more,95% or more,95% or more,5%-24%,0,NA,NA,NA,NA,NA
2017-10-02,2391,Liriodendron tulipifera,Tulip Tree,Yes; <3,95% or more,95% or more,95% or more,5%-24%,0,NA,NA,NA,NA,NA
2019-03-22,2391,Liriodendron tulipifera,Tulip Tree,Yes; 101-1000,25%-49%,NA,<5%,NA,0,NA,NA,NA,NA,NA
2019-03-31,2391,Liriodendron tulipifera,Tulip Tree,No,75%-94%,NA,75%-94%,NA,0,NA,NA,NA,NA,NA
2019-03-15,2391,Liriodendron tulipifera,Tulip Tree,Yes; 11-100,0,NA,<5%,NA,0,NA,NA,NA,NA,NA
2019-01-24,2391,Liriodendron tulipifera,Tulip Tree,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-18,2391,Liriodendron tulipifera,Tulip Tree,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-01-17,2391,Liriodendron tulipifera,Tulip Tree,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-02-01,2391,Liriodendron tulipifera,Tulip Tree,No,0,NA,NA,NA,0,NA,little,NA,NA,NA
2019-02-15,2391,Liriodendron tulipifera,Tulip Tree,No,0,NA,NA,NA,101-1000,NA,little,NA,NA,NA
2019-03-08,2391,Liriodendron tulipifera,Tulip Tree,No,0,NA,NA,NA,101-1000,NA,little,NA,NA,NA
2019-02-07,2391,Liriodendron tulipifera,Tulip Tree,No,0,NA,NA,NA,101-1000,NA,some,NA,NA,NA
2018-09-11,2392,Cornus kousa,Kousa dogwood,No,5%-24%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-09-24,2392,Cornus kousa,Kousa dogwood,No,5%-24%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-09-19,2392,Cornus kousa,Kousa dogwood,No,5%-24%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-09-08,2392,Cornus kousa,Kousa dogwood,No,95% or more,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,<3
2020-01-31,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-04-17,2392,Cornus kousa,Kousa dogwood,Yes; 101-1000,75%-94%,75%-94%,95% or more,<5%,0,NA,some,<3,<5%,<3
2017-09-05,2392,Cornus kousa,Kousa dogwood,No,95% or more,75%-94%,95% or more,5%-24%,0,NA,NA,3 to 10,<5%,<3
2017-10-24,2392,Cornus kousa,Kousa dogwood,No,25%-49%,95% or more,25%-49%,25%-49%,0,NA,NA,3 to 10,95% or more,<3
2017-10-31,2392,Cornus kousa,Kousa dogwood,No,25%-49%,95% or more,25%-49%,25%-49%,0,NA,NA,3 to 10,95% or more,<3
2017-08-29,2392,Cornus kousa,Kousa dogwood,Yes; 3 to 10,95% or more,75%-94%,95% or more,5%-24%,0,NA,NA,3 to 10,NA,<3
2017-11-07,2392,Cornus kousa,Kousa dogwood,No,25%-49%,95% or more,25%-49%,5%-24%,0,NA,NA,NA,NA,3 to 10
2018-10-23,2392,Cornus kousa,Kousa dogwood,No,5%-24%,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-30,2392,Cornus kousa,Kousa dogwood,No,5%-24%,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-11-07,2392,Cornus kousa,Kousa dogwood,No,25%-49%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-09,2392,Cornus kousa,Kousa dogwood,No,5%-24%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-02,2392,Cornus kousa,Kousa dogwood,No,5%-24%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-16,2392,Cornus kousa,Kousa dogwood,No,5%-24%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-02-06,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-02-13,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-02-26,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-03-06,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-03-13,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-01-31,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-02-21,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-11-14,2392,Cornus kousa,Kousa dogwood,No,25%-49%,25%-49%,<5%,25%-49%,0,NA,NA,<3,<5%,0
2018-11-27,2392,Cornus kousa,Kousa dogwood,No,5%-24%,25%-49%,<5%,25%-49%,0,NA,NA,<3,<5%,0
2020-02-05,2392,Cornus kousa,Kousa dogwood,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-12,2392,Cornus kousa,Kousa dogwood,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-19,2392,Cornus kousa,Kousa dogwood,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-26,2392,Cornus kousa,Kousa dogwood,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-03-04,2392,Cornus kousa,Kousa dogwood,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-03-11,2392,Cornus kousa,Kousa dogwood,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2019-11-21,2392,Cornus kousa,Kousa dogwood,Yes; 11-100,50%-74%,75%-94%,95% or more,50%-74%,0,NA,NA,<3,<5%,0
2019-09-19,2392,Cornus kousa,Kousa dogwood,No,50%-74%,95% or more,<5%,<5%,101-1000,<5%,NA,<3,<5%,0
2019-09-26,2392,Cornus kousa,Kousa dogwood,No,50%-74%,95% or more,<5%,<5%,101-1000,<5%,NA,<3,<5%,0
2019-10-03,2392,Cornus kousa,Kousa dogwood,No,50%-74%,95% or more,<5%,<5%,101-1000,<5%,NA,<3,<5%,0
2019-10-31,2392,Cornus kousa,Kousa dogwood,No,50%-74%,75%-94%,<5%,<5%,11-100,<5%,NA,<3,<5%,0
2019-09-11,2392,Cornus kousa,Kousa dogwood,No,50%-74%,95% or more,<5%,<5%,11-100,<5%,NA,<3,<5%,0
2019-10-10,2392,Cornus kousa,Kousa dogwood,No,50%-74%,95% or more,<5%,<5%,11-100,<5%,NA,<3,<5%,0
2019-10-17,2392,Cornus kousa,Kousa dogwood,No,50%-74%,95% or more,<5%,<5%,11-100,<5%,NA,<3,<5%,0
2019-10-24,2392,Cornus kousa,Kousa dogwood,No,50%-74%,95% or more,<5%,<5%,11-100,<5%,NA,<3,<5%,0
2018-04-03,2392,Cornus kousa,Kousa dogwood,"Yes; 1001-10,000",50%-74%,50%-74%,50%-74%,<5%,0,NA,some,<3,<5%,0
2018-04-10,2392,Cornus kousa,Kousa dogwood,"Yes; 1001-10,000",75%-94%,75%-94%,75%-94%,<5%,0,NA,some,<3,<5%,0
2018-03-28,2392,Cornus kousa,Kousa dogwood,"Yes; 1001-10,000",75%-94%,50%-74%,50%-74%,<5%,0,NA,little,101-1000,<5%,0
2017-09-18,2392,Cornus kousa,Kousa dogwood,Yes; <3,75%-94%,75%-94%,95% or more,5%-24%,0,NA,NA,3 to 10,25-49%,NA
2017-09-18,2392,Cornus kousa,Kousa dogwood,Yes; 3 to 10,95% or more,75%-94%,95% or more,5%-24%,0,NA,NA,3 to 10,25-49%,NA
2017-09-13,2392,Cornus kousa,Kousa dogwood,Yes; 3 to 10,95% or more,75%-94%,75%-94%,5%-24%,0,NA,NA,3 to 10,5-24%,NA
2017-10-02,2392,Cornus kousa,Kousa dogwood,No,50%-74%,95% or more,50%-74%,5%-24%,0,NA,NA,3 to 10,50-74%,NA
2017-09-25,2392,Cornus kousa,Kousa dogwood,Yes; <3,50%-74%,95% or more,50%-74%,5%-24%,0,NA,NA,3 to 10,50-74%,NA
2017-10-17,2392,Cornus kousa,Kousa dogwood,No,25%-49%,95% or more,25%-49%,5%-24%,0,NA,NA,3 to 10,75-94%,NA
2017-10-09,2392,Cornus kousa,Kousa dogwood,No,50%-74%,95% or more,50%-74%,<5%,0,NA,NA,3 to 10,95% or more,NA
2019-02-07,2392,Cornus kousa,Kousa dogwood,No,5%-24%,NA,95% or more,<5%,101-1000,25-49%,NA,NA,NA,NA
2019-02-15,2392,Cornus kousa,Kousa dogwood,No,5%-24%,NA,95% or more,<5%,101-1000,25-49%,NA,NA,NA,NA
2019-01-24,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,95% or more,NA,101-1000,25-49%,NA,NA,NA,NA
2019-02-01,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,95% or more,<5%,101-1000,5-24%,NA,NA,NA,NA
2019-02-18,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,95% or more,<5%,101-1000,5-24%,NA,NA,NA,NA
2019-03-08,2392,Cornus kousa,Kousa dogwood,Yes; 11-100,<5%,NA,NA,<5%,101-1000,5-24%,NA,NA,NA,NA
2019-04-27,2392,Cornus kousa,Kousa dogwood,No,95% or more,NA,95% or more,NA,101-1000,95% or more,NA,NA,NA,NA
2019-03-31,2392,Cornus kousa,Kousa dogwood,No,95% or more,NA,95% or more,NA,"1001-10,000",95% or more,NA,NA,NA,NA
2019-03-15,2392,Cornus kousa,Kousa dogwood,Yes; 101-1000,75%-94%,NA,<5%,NA,0,NA,NA,NA,NA,NA
2017-11-14,2392,Cornus kousa,Kousa dogwood,No,25%-49%,95% or more,25%-49%,5%-24%,0,NA,NA,NA,NA,NA
2019-03-22,2392,Cornus kousa,Kousa dogwood,Yes; 11-100,75%-94%,NA,25%-49%,NA,101-1000,NA,NA,NA,NA,NA
2019-02-25,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,95% or more,<5%,101-1000,NA,NA,NA,NA,NA
2019-01-17,2392,Cornus kousa,Kousa dogwood,No,<5%,NA,95% or more,NA,101-1000,NA,NA,NA,NA,NA
2019-04-22,2392,Cornus kousa,Kousa dogwood,No,75%-94%,NA,75%-94%,NA,101-1000,95% or more,little,NA,NA,NA
2019-04-11,2392,Cornus kousa,Kousa dogwood,No,75%-94%,NA,95% or more,NA,101-1000,95% or more,little,NA,NA,NA
2019-04-05,2392,Cornus kousa,Kousa dogwood,No,95% or more,NA,95% or more,NA,101-1000,95% or more,little,NA,NA,NA
2018-09-12,2429,Betula nigra,River Birch,Yes; <3,75%-94%,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-10-17,2429,Betula nigra,River Birch,Yes; 11-100,75%-94%,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-10-24,2429,Betula nigra,River Birch,Yes; 11-100,75%-94%,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-09-26,2429,Betula nigra,River Birch,Yes; 3 to 10,75%-94%,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-09-06,2429,Betula nigra,River Birch,No,75%-94%,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-09-20,2429,Betula nigra,River Birch,No,75%-94%,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-10-04,2429,Betula nigra,River Birch,Yes; 11-100,75%-94%,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-01-30,2429,Betula nigra,River Birch,No,<5%,<5%,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-03-21,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-01-30,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-02-06,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-02-10,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-02-19,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-02-26,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-03-04,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-03-12,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2020-01-29,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2020-02-02,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2020-02-10,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2020-02-17,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2020-02-24,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2020-03-02,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2020-03-09,2429,Betula nigra,River Birch,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-10-31,2429,Betula nigra,River Birch,Yes; 11-100,75%-94%,25%-49%,25%-49%,<5%,0,NA,NA,<3,<5%,<3
2018-03-26,2429,Betula nigra,River Birch,Yes; 101-1000,25%-49%,<5%,25%-49%,25%-49%,0,NA,NA,<3,<5%,<3
2018-11-07,2429,Betula nigra,River Birch,Yes; 11-100,75%-94%,25%-49%,25%-49%,25%-49%,0,NA,NA,<3,<5%,<3
2018-11-14,2429,Betula nigra,River Birch,Yes; 101-1000,75%-94%,50%-74%,25%-49%,25%-49%,0,NA,NA,<3,<5%,<3
2018-04-03,2429,Betula nigra,River Birch,No,95% or more,75%-94%,95% or more,<5%,0,NA,NA,<3,<5%,<3
2018-04-16,2429,Betula nigra,River Birch,No,50%-74%,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,<3
2018-04-09,2429,Betula nigra,River Birch,Yes; <3,95% or more,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,<3
2018-11-28,2429,Betula nigra,River Birch,Yes; 101-1000,5%-24%,95% or more,95% or more,75%-94%,0,NA,NA,<3,<5%,<3
2019-10-09,2429,Betula nigra,River Birch,No,50%-74%,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-21,2429,Betula nigra,River Birch,No,50%-74%,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-11-14,2429,Betula nigra,River Birch,No,50%-74%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-25,2429,Betula nigra,River Birch,No,50%-74%,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-02,2429,Betula nigra,River Birch,No,50%-74%,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-17,2429,Betula nigra,River Birch,No,50%-74%,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-11,2429,Betula nigra,River Birch,No,75%-94%,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-18,2429,Betula nigra,River Birch,No,75%-94%,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-31,2429,Betula nigra,River Birch,No,50%-74%,95% or more,<5%,25%-49%,0,NA,NA,<3,<5%,0
2019-11-06,2429,Betula nigra,River Birch,No,50%-74%,95% or more,<5%,25%-49%,0,NA,NA,<3,<5%,0
2019-11-17,2429,Betula nigra,River Birch,No,50%-74%,95% or more,<5%,25%-49%,0,NA,NA,<3,<5%,0
2019-03-08,2429,Betula nigra,River Birch,No,0,NA,NA,NA,101-1000,<5%,NA,NA,NA,NA
2019-03-22,2429,Betula nigra,River Birch,No,0,NA,NA,NA,101-1000,5-24%,NA,NA,NA,NA
2019-04-22,2429,Betula nigra,River Birch,No,95% or more,NA,95% or more,NA,101-1000,95% or more,NA,NA,NA,NA
2017-11-09,2429,Betula nigra,River Birch,No,75%-94%,95% or more,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-11-16,2429,Betula nigra,River Birch,No,75%-94%,95% or more,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-08-31,2429,Betula nigra,River Birch,No,50%-74%,95% or more,75%-94%,NA,0,NA,NA,NA,NA,NA
2017-09-06,2429,Betula nigra,River Birch,No,75%-94%,95% or more,75%-94%,NA,0,NA,NA,NA,NA,NA
2017-10-26,2429,Betula nigra,River Birch,No,75%-94%,95% or more,95% or more,<5%,0,NA,NA,NA,NA,NA
2017-11-01,2429,Betula nigra,River Birch,No,75%-94%,95% or more,95% or more,<5%,0,NA,NA,NA,NA,NA
2017-09-15,2429,Betula nigra,River Birch,No,75%-94%,95% or more,95% or more,NA,0,NA,NA,NA,NA,NA
2017-09-20,2429,Betula nigra,River Birch,No,75%-94%,95% or more,95% or more,NA,0,NA,NA,NA,NA,NA
2017-09-28,2429,Betula nigra,River Birch,No,75%-94%,95% or more,95% or more,NA,0,NA,NA,NA,NA,NA
2017-10-05,2429,Betula nigra,River Birch,No,75%-94%,95% or more,95% or more,NA,0,NA,NA,NA,NA,NA
2017-10-12,2429,Betula nigra,River Birch,No,75%-94%,95% or more,95% or more,NA,0,NA,NA,NA,NA,NA
2017-10-19,2429,Betula nigra,River Birch,No,75%-94%,95% or more,95% or more,NA,0,NA,NA,NA,NA,NA
2019-03-15,2429,Betula nigra,River Birch,Yes; 101-1000,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-02-07,2429,Betula nigra,River Birch,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-01-17,2429,Betula nigra,River Birch,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-01-24,2429,Betula nigra,River Birch,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-01,2429,Betula nigra,River Birch,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-15,2429,Betula nigra,River Birch,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-18,2429,Betula nigra,River Birch,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-25,2429,Betula nigra,River Birch,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-03-31,2429,Betula nigra,River Birch,Yes; 11-100,95% or more,NA,5%-24%,NA,101-1000,75-94%,little,NA,NA,NA
2019-04-05,2429,Betula nigra,River Birch,Yes; 11-100,50%-74%,NA,5%-24%,NA,101-1000,75-94%,little,NA,NA,NA
2019-04-11,2429,Betula nigra,River Birch,No,95% or more,NA,75%-94%,NA,101-1000,95% or more,little,NA,NA,NA
2019-04-27,2429,Betula nigra,River Birch,No,95% or more,NA,95% or more,NA,101-1000,95% or more,little,NA,NA,NA
2019-10-29,2392,Cornus kousa,Kousa dogwood,No,95% or more,95% or more,50%-74%,<5%,0,NA,,<3,<5%,0
2018-10-31,3266,Carpinus betulus fastigiata,European Hornbeam,No,95% or more,95% or more,<5%,<5%,0,NA,little,<3,<5%,<3
2018-10-11,3266,Carpinus betulus fastigiata,European Hornbeam,Yes; 11-100,95% or more,95% or more,<5%,<5%,0,NA,little,<3,<5%,<3
2018-10-18,3266,Carpinus betulus fastigiata,European Hornbeam,Yes; 11-100,95% or more,95% or more,<5%,<5%,0,NA,little,<3,<5%,<3
2018-10-25,3266,Carpinus betulus fastigiata,European Hornbeam,Yes; 3 to 10,95% or more,95% or more,<5%,<5%,0,NA,little,<3,<5%,<3
2018-09-20,3266,Carpinus betulus fastigiata,European Hornbeam,Yes; 101-1000,95% or more,95% or more,<5%,<5%,0,NA,little,<3,<5%,<3
2018-09-13,3266,Carpinus betulus fastigiata,European Hornbeam,Yes; 11-100,95% or more,95% or more,<5%,<5%,0,NA,little,<3,<5%,<3
2018-09-27,3266,Carpinus betulus fastigiata,European Hornbeam,Yes; 11-100,95% or more,95% or more,<5%,<5%,0,NA,little,<3,<5%,<3
2018-10-04,3266,Carpinus betulus fastigiata,European Hornbeam,Yes; 11-100,95% or more,95% or more,<5%,<5%,0,NA,little,<3,<5%,<3
2018-11-09,3266,Carpinus betulus fastigiata,European Hornbeam,No,75%-94%,95% or more,25%-49%,<5%,0,NA,little,<3,<5%,<3
2018-11-22,3266,Carpinus betulus fastigiata,European Hornbeam,No,75%-94%,95% or more,25%-49%,25%-49%,0,NA,little,<3,<5%,<3
2018-11-15,3266,Carpinus betulus fastigiata,European Hornbeam,No,75%-94%,95% or more,25%-49%,25%-49%,0,NA,little,<3,<5%,<3
2018-11-29,3266,Carpinus betulus fastigiata,European Hornbeam,No,25%-49%,95% or more,75%-94%,50%-74%,0,NA,little,<3,<5%,<3
2019-09-10,3266,Carpinus betulus fastigiata,European Hornbeam,Yes; 101-1000,95% or more,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-01,3266,Carpinus betulus fastigiata,European Hornbeam,Yes; 11-100,95% or more,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-18,3266,Carpinus betulus fastigiata,European Hornbeam,No,<5%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-18,3266,Carpinus betulus fastigiata,European Hornbeam,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-02-06,3266,Carpinus betulus fastigiata,European Hornbeam,Yes; 101-1000,5%-24%,<5%,<5%,25%-49%,0,NA,NA,<3,<5%,0
